mission_type,mission_seed,fault_label,timestamp_s,true_cht,sensor_cht,egt,rpm,oil_pressure,oil_temp,fuel_flow,vibration,battery_voltage,injection_timing,health_index,altitude,ambient_temp,throttle,fault_type,fault_severity,rul_seconds
high_altitude,200,cooling,0.0,28.23048471983589,28.106615576439143,547.0289352055942,1965.1545183418373,70.07503548432862,25.88045273204087,22.38743720995602,0.1654030312936043,13.286064003463677,20.14237583071141,0.8583795529154954,8.0,14.947999999999979,0.95,none,0.0,1402.5
high_altitude,200,cooling,1.0,31.601409301408722,31.708150046550674,553.4856436245698,2157.076005672094,71.5419146477043,27.24439339979441,24.444115516144887,0.14713824591456504,13.304547594626975,20.260657206691484,0.854638669361095,16.0,14.896000000000015,0.95,none,0.0,1401.5
high_altitude,200,cooling,2.0,35.04086875427723,35.64836077438291,551.1326476703221,2276.6835363372825,72.75328353038562,26.388129204432335,25.847656787083043,0.21092689071233436,13.38851878975471,19.769163645878958,0.8508217292332743,24.0,14.843999999999994,0.95,none,0.0,1400.5
high_altitude,200,cooling,3.0,38.500095532655884,38.8563522833713,557.6597541691066,2359.1461666550454,74.78911066969086,27.41488492733174,26.802519133074377,0.14954983917333475,13.416179423421642,20.053492079577406,0.8469828523159685,32.0,14.791999999999973,0.95,none,0.0,1399.5
high_altitude,200,cooling,4.0,41.946213199788744,41.78033706837695,564.4193640391328,2417.0158568424663,75.06070272989457,28.294194463075762,27.449159680927476,0.23215580279598863,13.494400468282098,20.128765820951468,0.8431585232348677,40.0,14.740000000000009,0.95,none,0.0,1398.5
high_altitude,200,cooling,5.0,45.35725495040101,45.37010781975988,571.0721089187572,2468.2050583918267,75.45198745909899,29.368223376548073,27.884068617938095,0.1893240707068469,13.36062528994479,19.608867409476606,0.8393731196521257,48.0,14.687999999999988,0.95,none,0.0,1397.5
high_altitude,200,cooling,6.0,48.71873921407438,47.784771576294226,572.0539414036314,2478.9361978252905,74.85536807048638,30.712426252117805,28.173532040820714,0.17585657257182377,13.552485026842287,20.052600720049373,0.8356427124905143,56.0,14.636000000000024,0.95,none,0.0,1396.5
high_altitude,200,cooling,7.0,52.02131574296734,52.00627553188026,575.5672158461452,2503.5837839844203,75.6413283540708,30.523556311865246,28.36308666114438,0.22768508868951814,13.50169318899693,20.195647229139,0.8319776781875753,64.0,14.584000000000003,0.95,none,0.0,1395.5
high_altitude,200,cooling,8.0,55.259147648941536,54.83594388120553,581.3479114142574,2511.6277152688895,75.57733474213128,31.336467174427,28.484014931666856,0.15076820856654152,13.583703228537692,20.105037156402293,0.8283844942299204,72.0,14.531999999999982,0.95,none,0.0,1394.5
high_altitude,200,cooling,9.0,58.428799397528316,57.42553213323343,584.109971660203,2526.7178240789945,74.87790931924035,31.855079258243546,28.557807021437515,0.11809665018325799,13.526508298495445,20.11128515345024,0.8248669732019263,80.0,14.480000000000018,0.95,none,0.0,1393.5
high_altitude,200,cooling,10.0,61.5284726390456,61.873718585857105,590.0775615970527,2533.7460812910613,75.05662135500339,32.845077965074005,28.599226070889166,0.19639319845672712,13.57795660525635,20.01347889933395,0.8214271108221525,88.0,14.427999999999997,0.95,none,0.0,1392.5
high_altitude,200,cooling,11.0,64.55748116977317,64.71310660048032,593.9648120558035,2537.508544923143,74.66786181546293,33.30620348672131,28.61841393811876,0.19375716646753138,13.547716134380545,19.85279384776465,0.8180656686051775,96.0,14.375999999999976,0.95,none,0.0,1391.5
high_altitude,200,cooling,12.0,67.51589028725063,67.77800926343753,595.5916620340057,2539.6394246726995,76.07225324438555,34.22865098379644,28.62233778869877,0.2015905029342147,13.594088677717375,20.071573874752737,0.8147825740870569,104.0,14.324000000000012,0.95,none,0.0,1390.5
high_altitude,200,cooling,13.0,70.40426915892782,70.29679410447683,600.870223075111,2531.9357552220863,75.88118056042325,34.61638815322157,28.615783862975388,0.17665076129202678,13.551889772358411,19.849277671596315,0.8115771956342132,112.0,14.271999999999991,0.95,none,0.0,1389.5
high_altitude,200,cooling,14.0,73.22352088006932,73.18355871299732,608.2791447593605,2537.8499337402986,74.93379116060898,35.38904497198167,28.60204016669665,0.10248616810428347,13.525337778724957,19.78310890001366,0.8084485310366764,120.0,14.220000000000027,0.95,none,0.0,1388.5
high_altitude,200,cooling,15.0,75.974765935772,75.67034125633207,609.1339369516955,2539.6459929974917,74.35186205012836,36.354554633915434,28.583365460512756,0.14903547686539975,13.575932076587891,19.8720633953947,0.8053953368361103,128.0,14.168000000000006,0.95,none,0.0,1387.5
high_altitude,200,cooling,16.0,78.65926237123408,78.31965177231088,620.29162089529,2544.9349288622793,75.10430098981264,36.686318409331385,28.561311442692656,0.21912914979602555,13.548344338086217,19.912208549630083,0.8024162169168563,136.0,14.115999999999985,0.95,none,0.0,1386.5
high_altitude,200,cooling,17.0,81.27835119203905,81.68580378199587,615.2916600236173,2544.452268354658,75.80015440530192,37.43433078631564,28.536944079640765,0.15159303676273528,13.606816938523139,20.200002876373404,0.799509683097968,144.0,14.064000000000021,0.95,none,0.0,1385.5
high_altitude,200,cooling,18.0,83.83341910333152,83.99419053136015,621.7893026560927,2536.3116079906818,75.89368694082644,38.022126660505776,28.51099565375135,0.2361558955895636,13.570596985860526,20.099970693827068,0.7966741964834112,152.0,14.012,0.95,none,0.0,1384.5
high_altitude,200,cooling,19.0,86.32587316289826,86.67423958512806,622.9544709810679,2528.6188904914657,74.49433139515514,38.31238090066637,28.4839692160038,0.2010226298295303,13.538671430758496,19.826456320174866,0.7820788297763155,160.0,13.95999999999998,0.95,none,0.0,1383.5
high_altitude,200,cooling,20.0,88.757123618633,89.01735349070073,628.8060494041005,2536.09870646172,75.30316395319042,38.82350078017076,28.45621034194467,0.152569135348474,13.60995784231943,19.776094933354166,0.7669644973043904,168.0,13.908000000000015,0.95,none,0.0,1382.5
high_altitude,200,cooling,21.0,91.12857236649198,91.25133721723847,626.4959979844689,2534.9753892990725,75.24209576966699,40.808669226281744,28.427956426013242,0.11175080081434241,13.526630684014853,19.749769942769593,0.7522155383171589,176.0,13.855999999999995,0.95,none,0.0,1381.5
high_altitude,200,cooling,22.0,93.44160526641296,93.08990384585839,630.7449757393321,2539.945876435697,75.98335147634836,39.69070917419594,28.3993705453416,0.23795578933822958,13.631297847195572,20.040513314934334,0.7378234855568666,184.0,13.803999999999974,0.95,none,0.0,1380.5
high_altitude,200,cooling,23.0,95.69758710460633,96.07701154806928,645.0027670721789,2539.2043063262045,75.9480160057666,41.5104515934061,28.37056472321847,0.15887079006529653,13.568911530486046,19.834741262155752,0.7237800005209649,192.0,13.75200000000001,0.95,none,0.0,1379.5
high_altitude,200,cooling,24.0,97.89785836939124,97.37653508100925,644.0979591270765,2533.3376839885273,76.48428005919016,40.83804623354154,28.341615910423037,0.13667095588684375,13.514343238647035,19.893354687208937,0.7100768931609451,200.0,13.699999999999989,0.95,none,0.0,1378.5
high_altitude,200,cooling,25.0,100.0437332681474,99.80015035935578,642.5923990491304,2540.7794174948267,76.02841595301459,42.42230231065612,28.312576963942252,0.2911521583166667,13.633755115031567,19.81952512619865,0.6967061339982699,208.0,13.648000000000025,0.95,none,0.0,1377.5
high_altitude,200,cooling,26.0,102.13649859197267,102.469008971532,642.126046954498,2535.1368236886237,74.78271138168026,42.421799039275456,28.283484189032837,0.12991823488182325,13.508163042724789,19.99615471841069,0.6836598610610283,216.0,13.596000000000004,0.95,none,0.0,1376.5
high_altitude,200,cooling,27.0,104.17741315770981,104.70463669337894,645.9569774950005,2536.488783826572,75.61631889126822,43.444475989993265,28.25436252040025,0.19275181804374975,13.578296947640855,20.335504122400152,0.6709303832930157,224.0,13.543999999999983,0.95,none,0.0,1375.5
high_altitude,200,cooling,28.0,106.16770764161527,105.11135541719858,647.8279776986151,2542.9534171813702,74.72757197623044,44.23799045978932,28.225229081517895,0.21048212646052744,13.563362094247575,19.91686665204705,0.6585101815699745,232.0,13.492000000000019,0.95,none,0.0,1374.5
high_altitude,200,cooling,29.0,108.10858467710838,107.28967813138578,654.6289955074694,2523.9264992241856,74.63896651707344,45.016711876657226,28.196095629775975,0.24096431324499243,13.574099420507808,19.81617130721231,0.6463919081023703,240.0,13.439999999999998,0.95,none,0.0,1373.5
high_altitude,200,cooling,30.0,110.001219129026,109.7307188274615,647.2331316340596,2522.972550481786,74.96275699583597,45.274214914379726,28.16697023622744,0.16818203210729965,13.538726186429562,19.941499954852322,0.6345683847597666,248.0,13.387999999999977,0.95,none,0.0,1372.5
high_altitude,200,cooling,31.0,111.84675848429477,110.88595277712167,658.6083176212495,2520.9298944177167,75.1534676293924,44.50743993726676,28.137858439524003,0.23576302824037615,13.49653213984177,20.312438506635242,0.6230326006839133,256.0,13.336000000000013,0.95,none,0.0,1371.5
high_altitude,200,cooling,32.0,113.64632331782799,113.1038677245206,662.2280260015596,2526.733104254047,75.5906179492575,45.8736060104305,28.108764038636416,0.22742022755332378,13.592988478143207,19.917842730539004,0.6117777094422338,264.0,13.283999999999992,0.95,none,0.0,1370.5
high_altitude,200,cooling,33.0,115.40100780544174,115.64276974185253,661.8595139431267,2524.2813818549375,75.30179532088033,46.66616871337908,28.07968963742993,0.24100252220322727,13.497723108127746,19.89440604373977,0.6007970258940358,272.0,13.232000000000028,0.95,none,0.0,1369.5
high_altitude,200,cooling,34.0,117.11188026451046,118.11486842812548,667.9049768338372,2531.3851544489794,75.41168676687866,47.64583847781103,28.050637018771393,0.23158418268765826,13.473086823527863,19.995286952779978,0.5900840228872405,280.0,13.180000000000007,0.95,none,0.0,1368.5
high_altitude,200,cooling,35.0,118.77998370921694,118.76444274727653,669.3300385077163,2523.0601881520242,75.50559119050936,47.34849601126654,28.021607401529906,0.2164575579234753,13.548085998877163,19.955815460884782,0.5796323278659451,288.0,13.127999999999986,0.95,none,0.0,1367.5
high_altitude,200,cooling,36.0,120.40633641146542,120.26626828824995,670.532378364772,2519.5402629180717,75.58564507284653,47.059391384736344,27.99260161712841,0.14687554801593466,13.54771370433483,19.89497290913212,0.5694357194433826,296.0,13.076000000000022,0.95,none,0.0,1366.5
high_altitude,200,cooling,37.0,121.99193246142215,121.84411053127158,672.2166235518221,2521.9268131185177,75.3901162856334,48.26428967044447,27.963620230829502,0.22402950543999042,13.495378175028813,19.986276098258227,0.5594881239771592,304.0,13.024000000000001,0.95,none,0.0,1365.5
high_altitude,200,cooling,38.0,123.53774232363516,123.60027943341397,674.0491099099838,2527.4741108540384,75.04415845169488,49.04023483306438,27.93466362505509,0.24964014537480492,13.446588734819713,20.016277142437175,0.5497836121715033,312.0,12.97199999999998,0.95,none,0.0,1364.5
high_altitude,200,cooling,39.0,125.04471338604922,125.07439124280307,677.4844730731734,2513.2698979287647,75.85574337879122,49.50991375158833,27.90573205662457,0.25112316341789476,13.464277301680482,19.936849523788457,0.5403163957229191,320.0,12.920000000000016,0.95,none,0.0,1363.5
high_altitude,200,cooling,40.0,126.5137705001678,127.07765218055597,680.6232347975232,2525.1109033906246,75.12749360839061,50.79767703243854,27.876825696075542,0.26373437691802915,13.537881127412204,20.202338605985915,0.5310808240199331,328.0,12.867999999999995,0.95,none,0.0,1362.5
high_altitude,200,cooling,41.0,127.94581651125422,127.94280449943622,675.4703124555367,2524.42931285398,74.89734502943553,50.59114931350135,27.847944654676144,0.21696016481264715,13.520381085139935,19.865982935596648,0.5220713809036978,336.0,12.815999999999974,0.95,none,0.0,1361.5
high_altitude,200,cooling,42.0,129.3417327779031,129.54519828791044,682.7079918113886,2520.5875430585015,74.96734740755448,49.80829615269952,27.819089002981684,0.06903546129549096,13.456088246710545,20.06720837765323,0.5132826814935398,344.0,12.76400000000001,0.95,none,0.0,1360.5
high_altitude,200,cooling,43.0,130.70237968061173,130.15342167918192,677.6451427356724,2520.131403833682,74.73376174326867,50.89286365364834,27.79025878358222,0.2712129423345371,13.606298993786085,19.856362079771436,0.5047094690797158,352.0,12.711999999999989,0.95,none,0.0,1359.5
high_altitude,200,cooling,44.0,132.0285971191852,132.1970108249573,683.0743498481157,2523.2546236784565,75.21103301248816,52.001850960943784,27.76145401986026,0.21658685312199466,13.485338674800126,20.090856592666892,0.49634661208439157,360.0,12.660000000000025,0.95,none,0.0,1358.5
high_altitude,200,cooling,45.0,133.32120499894646,133.29650581320095,685.3553370249731,2526.742672499235,74.48492290763134,52.12861742471475,27.732674722006422,0.14062018962389397,13.477045042574238,19.81426809723939,0.4881891010910202,368.0,12.608000000000004,0.95,none,0.0,1357.5
high_altitude,200,cooling,46.0,134.58100370581536,134.80168519726905,681.0007304110344,2528.022419360684,74.561818438855,52.65060429883673,27.703920891152567,0.13858875345216223,13.495579825194435,19.97596922002512,0.48023204594172775,376.0,12.555999999999983,0.95,none,0.0,1356.5
high_altitude,200,cooling,47.0,135.80877457038267,135.1922637870088,681.6162099192086,2516.993773274906,76.10004695208482,52.825749359807666,27.67519252221076,0.1392507497233385,13.527363760870305,20.264214831039247,0.4724706729019379,384.0,12.504000000000019,0.95,none,0.0,1355.5
high_altitude,200,cooling,48.0,137.00528032114508,137.0214961173212,694.8359988177693,2520.1599074283586,75.25647972246776,53.46925308164674,27.646489605823643,0.22409199890951523,13.562407976468176,19.853304055607875,0.4649003218912172,392.0,12.451999999999998,0.95,none,0.0,1354.5
high_altitude,200,cooling,49.0,138.1712655270938,138.13649589436528,688.4653292692212,2521.1202331544982,75.69918708060834,52.257304356467294,27.617812129704436,0.24400901455017082,13.406992252195542,20.089929070697902,0.4575164437791719,400.0,12.399999999999977,0.95,none,0.0,1353.5
high_altitude,200,cooling,50.0,139.30745702986476,139.04958053280743,697.8434086646938,2527.575410649321,74.83801061843081,54.66907168721521,27.589160079557224,0.1337698019856262,13.520613453694605,19.764895479840643,0.45031459774511706,408.0,12.348000000000013,0.95,none,0.0,1352.5
high_altitude,200,cooling,51.0,140.41456436566804,140.2149719661064,693.4027643382882,2515.255909703693,75.25676600058685,54.34423154490897,27.560533439709296,0.17859695545741677,13.637089214676037,20.223160027806514,0.44329044870019296,416.0,12.295999999999992,0.95,none,0.0,1351.5
high_altitude,200,cooling,52.0,141.49328017721825,140.81970798894395,690.8806619900033,2512.4779704618227,74.3650057847505,54.682057561043216,27.53193219354561,0.1859432738450178,13.505782894120543,20.17848559899226,0.4364397647705742,424.0,12.244000000000028,0.95,none,0.0,1350.5
